_id,type,sourceId,url,firstPublishDate,lastPublishDate,lastModifiedDate,path,source,location,byLine,headline,body,section,mappedSection,thumbnail,livestorySourceId
h_60e466988a889bcabe97830f5a9e6b43,article,article_1695F3C9-E622-E173-946A-B0EFDBFD809B,https://www.cnn.com/us/live-news/george-floyd-protests-06-14-20/index.html,2020-06-12T21:01:49.602Z,2020-06-14T19:56:59.650Z,2020-06-14T19:56:59.650Z,/us/live-news/george-floyd-protests-06-14-20,cnn,,"By Julia Hollingsworth, Jenni Marsh, Peter Wilkinson, Mike Hayes and Amir Vera, CNN",Black Lives Matter protests across the US and world,"Fulton County District Attorney Paul Howard on Sunday tells CNN's Fredricka Whitfield that he thought Rayshard Brooks was cooperative in the 22-minute conversation with the officers shown on video. ""When I saw that footage that you just displayed. That conversation went on about 22 minutes with Mr. Brooks talking to these two officers, and it's very difficult when you see it, when you see the demeanor of Mr. Brooks to imagine that some short time later, it ends up with him being dead,"" said Howard. Asked how he would describe Brooks's demeanor, Howard said, ""I thought it was cordial. He",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613225731-03-atlanta-wendys-fire-story-body.jpg,livestory_f571c1f2-b9cf-4048-8463-3b9ee2753447
h_17e7b85877aebf6f4200423f0c11fed6,article,article_1A70E270-1956-7812-7EC4-B0BF3C23C344,https://www.cnn.com/2020/06/14/us/atlanta-protests-rayshard-brooks-sunday/index.html,2020-06-14T07:00:51Z,2020-06-14T19:42:43Z,2020-06-14T19:42:43Z,/2020/06/14/us/atlanta-protests-rayshard-brooks-sunday,cnn,Atlanta,"By Eric Levenson, Christina Maxouris and Joe Sutton, CNN",DA criticizes Atlanta police killing of Rayshard Brooks and says charges could come this week,"The Fulton County District Attorney criticized the police officers' handling of the fatal shooting of Rayshard Brooks in Atlanta on Friday and said that a decision on whether to bring charges could come around Wednesday. ""(Brooks) did not seem to present any kind of threat to anyone, and so the fact that it would escalate to his death just seems unreasonable,"" DA Paul Howard told CNN's Fredricka Whitfield on Sunday. ""If that shot was fired for some reason other than to save that officer's life or prevent injury to him or others, then that shooting is not justified under the",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613210430-05-rayshard-brooks-story-body.jpg,
h_4ee335f8c5dc7c9192267e4c5f2b481c,article,article_6A0E16C5-9676-98D4-E73F-B335064FA6DC,https://www.cnn.com/2020/06/14/politics/state-polls-shift-democrats-since-protests/index.html,2020-06-14T16:10:30Z,2020-06-14T19:27:55Z,2020-06-14T19:27:55Z,/2020/06/14/politics/state-polls-shift-democrats-since-protests,cnn,,"Analysis by Harry Enten, CNN",State polls show clear shift toward Democrats since protests began,"The Iowa Poll released Saturday night showed Democratic Senate candidate Theresa Greenfield with major momentum. Forty-six percent of likely voters would vote for Greenfield if the election were held today compared to 43% who would vote for Republican Sen. Joni Ernst -- a within the margin of error advantage for the challenger. While it's still early and things could change, this Iowa poll, conducted by Selzer & Co., is the latest state survey for either the race for the White House or Senate to show a clear shift toward Democrats since protests began nationwide following the death of George Floyd",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200610100733-03-joe-biden-0605-story-body.jpg,
h_523423367376e0566ca309c7ad689e00,article,article_0DA3A73C-A5CA-C11B-383B-B2E1E6331163,https://www.cnn.com/2020/06/14/politics/james-clyburn-defund-police-cnntv/index.html,2020-06-14T13:54:27Z,2020-06-14T18:16:06Z,2020-06-14T18:16:06Z,/2020/06/14/politics/james-clyburn-defund-police-cnntv,cnn,,"By Chandelis Duster, CNN",Clyburn says he does not support defunding the police,"Democratic South Carolina Rep. James Clyburn on Sunday said he does not support calls to defund the police, saying instead to restructure law enforcement. ""Nobody is going to defund the police,"" Clyburn, the House Majority Whip and one of the leading African American members of Congress, told CNN's Jake Tapper on ""State of The Union."" ""We can restructure the police forces. Restructure, re-imagine policing. That is what we are going to do."" He continued, ""The fact of the matter is that police have a role to play. What we've got to do is make sure that their role is one",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200602203726-clyburn-story-body.jpg,
h_4fd74bf4d82f36fa25c0b22a416b9001,article,article_546BB4B5-D726-53F8-431C-B3C8A0B3F8AD,https://www.cnn.com/2020/06/14/politics/mike-pompeo-meeting-chinese-officials-hawaii/index.html,2020-06-14T18:09:39Z,2020-06-14T18:09:39Z,2020-06-14T18:09:39Z,/2020/06/14/politics/mike-pompeo-meeting-chinese-officials-hawaii,cnn,Washington,"By Kylie Atwood, CNN",Pompeo to meet with Chinese officials in Hawaii amid escalating tensions,"Secretary of State Mike Pompeo plans to meet with Chinese officials in Hawaii early this week, two US officials and one Western diplomat told CNN on Sunday. Pompeo is expected to discuss a wide range of issues during the meetings, which will take place at Hickam Air Force Base, according to a US official familiar with the trip. Pompeo will only be on the ground in Hawaii for about 24 hours, the source said. Pompeo's plans were first reported by Politico. The secretary of state's meeting comes as tensions between the US and China have been escalating for months, as",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200128095812-mike-pompeo-file-story-body.jpg,
h_4d30b3c1f0acaa2c5ddd462c62463dd2,article,article_ADE19CE1-3E7A-D1F3-03DF-AF2AFEB12FE5,https://www.cnn.com/2020/06/14/us/minneapolis-covering-george-floyd-sara-sidner/index.html,2020-06-14T12:20:31Z,2020-06-14T16:35:20Z,2020-06-14T16:35:20Z,/2020/06/14/us/minneapolis-covering-george-floyd-sara-sidner,cnn,Minneapolis,"By Sara Sidner, CNN",Inside one reporter's experience from Ferguson to Floyd,"When I first saw the video, my head turned away. It was a visceral and uncontrolled physical reaction. I couldn't stomach seeing a man gulping air like a fish — his face pushed flat on the hot, dirty pavement with a knee bearing down on his neck. It was painful to watch. Though of course nothing like the pain of the man experiencing such an act of sanctioned violence. That man was 46-year-old George Floyd. But I'm a reporter and so I forced myself to watch it again and again. I did so a dozen times. I was trying to",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613171919-ferguson-floyd-liquor-store-story-body.jpg,
h_cad47286eeadd3ac82ec37d527acc194,article,article_67C0A139-511B-8548-8835-AA0979F1253D,https://www.cnn.com/2020/06/14/us/nascar-black-fans-confederate-flag/index.html,2020-06-14T14:34:49Z,2020-06-14T16:22:44Z,2020-06-14T16:22:44Z,/2020/06/14/us/nascar-black-fans-confederate-flag,cnn,,"By Dakin Andone, CNN","For black NASCAR fans, the Confederate flag ban is welcome but long overdue","Growing up in the middle of nowhere, Marc Wiley said he had two choices for recreation: ""Go fast and shoot stuff."" ""And I've never been that interested in guns,"" he said. As a result, Wiley, a black man who lives in northern Vermont, has followed NASCAR for most of his life. He used to write magazine articles and ran a YouTube channel dedicated to the sport. He loves the energy at the races, the camaraderie of the campgrounds and the sound of cars roaring by. Everyone, he said, should go to a race at least once. In recent years, however,",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200608165742-nascar-black-lives-matter-story-body.jpg,
h_eea2615bcc2e3b0314693e98b78aed3e,article,article_1F82D7FF-01E5-D38A-2044-A96753671FA6,https://www.cnn.com/2020/06/13/politics/military-diversity-data/index.html,2020-06-13T16:51:53Z,2020-06-14T15:52:11Z,2020-06-14T15:52:11Z,/2020/06/13/politics/military-diversity-data,cnn,Washington,"By Zachary Cohen and Janie Boschma, CNN",Military data reveals dangerous reality for black service members and veterans,"Top US military officials are seeking to reassure the nation's roughly two million active duty and reserve personnel that they are committed to addressing issues of racial inequality across the branches following George Floyd's death and protests across the country. But the challenges they face are huge. A CNN review of data provided by the Pentagon and Department of Veterans Affairs reveals the stark reality that black service members are less likely to become officers and, as a result, are more likely to be seriously injured serving their country than their white colleagues. Those issues are very much intertwined, according",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611130125-20200612-diversity-in-military-illustration-story-body.jpg,
h_6ea74732e9edc894839985f0f35ea181,article,article_E4152E8A-6B56-E1C7-8D92-AC17613CF79A,https://www.cnn.com/2020/06/14/opinions/the-myth-trump-is-modeling-opinion-weekly-column-galant/index.html,2020-06-14T12:26:06Z,2020-06-14T15:45:25Z,2020-06-14T15:45:25Z,/2020/06/14/opinions/the-myth-trump-is-modeling-opinion-weekly-column-galant,cnn,,"Opinion by Richard Galant, CNN",The myth Trump is modeling,"King Canute got a bad rap. The Viking chief who ruled England, Denmark and Norway in the 11th Century became infamous for a stunt that historians believe was misunderstood, if it even happened: sitting grandly in a throne at the seashore and ordering the ocean to stop the incoming waves. But the myth of the leader who tried to hold back the tide seemed to apply this week to the President of the United States. George Floyd died on Memorial Day, his neck under the knee of a police officer. In the three weeks since, protests against police abuses have",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200613011525-04-opinion-column-0613-story-body.jpg,
h_ac9192213e119e66cdef357ce9be8de4,article,article_05F4495A-AF45-6987-F65A-A48B28103A52,https://www.cnn.com/2020/06/14/us/george-floyd-national-police-reforms/index.html,2020-06-14T09:16:03Z,2020-06-14T15:14:00Z,2020-06-14T15:14:00Z,/2020/06/14/us/george-floyd-national-police-reforms,cnn,,"By Ray Sanchez, CNN",Police reforms quickly take hold across America. It's only just getting started,"One reform repeals a New York state statute that kept secret the personnel and disciplinary records of police officers, leaving the public in the dark about officers' abuse histories. Other measures, from Florida to California, ban chokeholds and neck restraints like the one used on George Floyd the day he died in police custody in Minneapolis. Another move, inspired by the nationwide clamor for reform by protesters after Floyd's death on Memorial Day, proposed dramatically slashing up to $150 million in funding to the Los Angeles Police Department. Less than three weeks after the death of the unarmed 46-year-old black",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200601000727-03-officers-joined-protesters-george-floyd-trnd-story-body.jpg,
h_103865364f164dafd64025db47fefd64,article,article_679DF7A4-53C6-FFCA-3C66-AE4A49431307,https://www.cnn.com/2020/06/14/world/statues-robert-lee-churchill-colston-columbus-intl/index.html,2020-06-14T13:47:59Z,2020-06-14T15:09:14Z,2020-06-14T15:09:14Z,/2020/06/14/world/statues-robert-lee-churchill-colston-columbus-intl,cnn,,"By Tim Lister, CNN","Cathartic acts of rage, or the rewriting of history? How statues became political lightning rods","Statues are products of one era built to endure into others. They loom over streets and squares while the views of those who pass by change, from generation to generation. Most people, most of the time, are indifferent to these persons of stone and bronze. Not now. From Richmond, Virginia, to Bristol in England, statues of men who championed or traded in slavery centuries ago are being torn down. The soul-searching about race prompted by the death of George Floyd in Minneapolis has extended into how the history of racial persecution and prejudice is remembered. It is a heated debate",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200610172633-01-christopher-columbus-statue-boston-story-body.jpg,
h_e5473ed3135ce7678869aaf99fc938d3,article,article_4F9494B2-1CE1-6DE9-AD61-A9900CD57396,https://www.cnn.com/2020/06/14/politics/trump-military-racism-analysis/index.html,2020-06-14T11:19:49Z,2020-06-14T15:07:54Z,2020-06-14T15:07:54Z,/2020/06/14/politics/trump-military-racism-analysis,cnn,,"Analysis by John Harwood, CNN",Why military leaders rejected Trump's view of racial conflict,"It sounds off at first that conservative-minded military leaders would break with a Republican President -- first over preserving ""law and order,"" then over Confederate symbols. But it isn't. The split quickly comes into focus when you consider its underpinning in radically divergent views about race in a diversifying America. Today's military leaders not only welcome racial diversity, they depend on it for America's national security. For the 21st century GOP President Donald Trump leads, diversity represents a mortal threat. The repudiation Trump suffered, from the men in uniform he has surrounded himself with to convey an image of toughness,",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200612152027-mattis-trump-esper-split-story-body.jpg,
h_58cfa894201784c0d4979d01f8a5e5b0,article,article_DA79FE74-AEFC-2589-F59E-A9EDBAE20BC6,https://www.cnn.com/2020/06/13/politics/trump-west-point-graduation/index.html,2020-06-13T09:54:26Z,2020-06-14T14:38:07Z,2020-06-14T14:38:07Z,/2020/06/13/politics/trump-west-point-graduation,cnn,,"By Zachary Cohen and Caroline Kelly, CNN",Trump addresses a socially-distanced West Point graduation,"President Donald Trump on Saturday addressed 1,107 graduates who gathered at the US Military Academy at West Point for the academy's annual commencement. The ceremony looked very different from those in years past. Graduates socially distanced 6 feet from one another across the Plain Parade Field to accommodate Covid-19 public health requirements instead of at Michie Stadium, the ceremony's traditional location. And family and friends were not allowed to attend the ceremony but could watch it online. ""This premier military academy produces only the best of the best -- the strongest of the strong -- and the bravest of the",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200613104702-03-west-point-graduation-2020-story-body.jpg,
h_59cac078136b14723b8c87a633e8be7d,gallery,gallery_65C67A71-2F72-D443-923F-559800CCBC12,https://www.cnn.com/2020/05/27/us/gallery/george-floyd-demonstrations/index.html,2020-05-27T13:09:36Z,2020-06-14T09:38:56Z,2020-06-14T09:38:56Z,/2020/05/27/us/gallery/george-floyd-demonstrations,cnn,,,Protests across America after George Floyd's death,"Protesters confront police in Portland, Oregon, on Saturday, June 13. Demonstrators make their way through Brooklyn during a protest over the death of George Floyd, on Saturday, June 13, in New York City. A couple kneels and raises their hands at a memorial for George Floyd on Saturday, June 13, in Minneapolis, Minnesota. Melissa Townsend and Jeremy Williams embrace as they listen to protests while visiting 16th Street, renamed ""Black Lives Matter Plaza,"" in Washington, DC, on Friday, June 12. Congressional candidate for New York's 7th District Paperboy Prince leads a march against police brutality and systemic racism during a",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200614043358-0613-portland-protests-story-body.jpg,
h_0c79081de5d42c7069d6721c89d07212,article,article_71DF5A7A-73E2-B5BE-348C-9ED1A9DFEB99,https://www.cnn.com/2020/06/10/us/minneapolis-police-chief-racism/index.html,2020-06-10T16:24:47Z,2020-06-14T04:39:31Z,2020-06-14T04:39:31Z,/2020/06/10/us/minneapolis-police-chief-racism,cnn,,"By Nicole Chavez, Sara Sidner and Eric Levenson, CNN",Minneapolis police chief says George Floyd's family will inspire his reform efforts,"Minneapolis police Chief Medaria Arradondo says a ""gut wrenching"" meeting with the family of George Floyd reaffirmed his resolve to make reforms within the department. ""I looked them in the eye and I said, 'I'm sorry.'"" He told them that Floyd's death was not in vain, the chief said Wednesday. ""The Floyd family will lead me forward in the days ahead, in the weeks ahead for this important work,"" Arradondo told CNN. Hours after announcing that the department was withdrawing from contract negotiations with the police union, Arradondo said Floyd's death set his agency back and he's committed to ""transformative",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200610111922-minneapolis-police-presser-0610-story-body.jpg,
h_1649c8298492b93948353fef9a7cf667,video,video_69BA438F-0B1F-B9ED-9306-B0123B299B97,https://www.cnn.com/videos/us/2020/06/13/minneapolis-police-chief-reform-george-floyd-sidner-pkg-nr-vpx.cnn,2020-06-14T04:36:05Z,2020-06-14T04:36:05Z,2020-06-14T04:36:05Z,/videos/us/2020/06/13/minneapolis-police-chief-reform-george-floyd-sidner-pkg-nr-vpx.cnn,cnn,,,Minneapolis police chief vows to reform police department,"CNN's Sara Sidner speaks to Minneapolis Police Chief Medaria Arradondo about his resolve to reform the police department following the death of an unarmed African American man, George Floyd, who died while in police custody.",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613195951-minneapolis-police-chief-story-body.jpg,
h_2c65f42d6f8d18e41760e6992cc8f61c,article,article_92E46925-B241-0FAA-B4F7-A97367F2B216,https://www.cnn.com/us/live-news/george-floyd-protests-06-13-20/index.html,2020-06-12T16:00:13.749Z,2020-06-14T04:21:26.732Z,2020-06-14T04:21:26.732Z,/us/live-news/george-floyd-protests-06-13-20,cnn,,"By Joshua Berlinger, Brett McKeehan, Peter Wilkinson, Emma Reynolds, Melissa Macaya and Amir Vera, CNN",June 13 Black Lives Matter protests,"Our live coverage of the anti-racist protests has moved here. A second Atlanta police officer involved in the Rayshard Brooks case has been placed on administrative duty, Atlanta Police spokesman Carlos Campos tells CNN. Campos also said that the Atlanta police officer who shot and killed Brooks on Friday has been terminated. CORRECTION: This post has been updated to reflect that the officer was placed on administrative duty, not administrative leave. The Atlanta Police Officer who shot and killed Rayshard Brooks has been terminated, Atlanta Police spokesman Carlos Campos tells CNN. A small group of protesters tonight marched from the",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200603133448-george-floyd-memorial-mural-0531-story-body.jpg,livestory_e28647ce-1c61-4536-abc6-15b00249fcc9
h_4a6d51654a3fa9028ca71483c319e8ea,article,article_59D7B41A-745E-9B2A-B1E7-ADCEB7487FCF,https://www.cnn.com/2020/06/13/us/atlanta-police-shooting-wendys/index.html,2020-06-13T14:42:11Z,2020-06-14T04:20:19Z,2020-06-14T04:20:19Z,/2020/06/13/us/atlanta-police-shooting-wendys,cnn,,"By Artemis Moshtaghian, Jay Croft, Paul P. Murphy, Kelly McCleary and Amir Vera, CNN",Atlanta officer who fatally shot Rayshard Brooks has been terminated,"The Atlanta police officer who fatally shot Rayshard Brooks has been terminated, Atlanta police spokesman Carlos Campos told CNN Saturday. A second officer involved has been placed on administrative duty, Campos said. The announcement about the two officers comes as protesters flooded streets of southeast Atlanta Saturday night, angry over the fatal shooting of Brooks, an unarmed black man who was killed by Atlanta police Friday night. The protesters surrounded the Wendy's where Brooks was shot and then made their way to nearby Interstate 75/85, bringing the major thoroughfare to a standstill. The Wendy's where Brooks lost his life was",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613193618-02-interim-atlanta-police-chief-rodney-bryant-file-story-body.jpg,
h_de36383445c57a97dc0b9bceb2fa61ec,article,article_CDD0B31D-6B66-0A38-3297-AFC47CCECA78,https://www.cnn.com/2020/06/13/us/richmond-robert-e-lee-statue-trnd/index.html,2020-06-14T02:34:15Z,2020-06-14T02:37:18Z,2020-06-14T02:37:18Z,/2020/06/13/us/richmond-robert-e-lee-statue-trnd,cnn,,"By Connor Spielmaker and Leah Asmelash, CNN","Statue of Robert E. Lee gets a makeover, with Pride Flag and 'BLM' sign","Activists in Richmond, Virginia, projected the image of a pride flag and 'BLM' on a Confederate statue there Friday night in support of black LGBTQ+ rights. The statue of Confederate Gen. Robert E. Lee has been the site of many protests since the death of George Floyd and is the same one currently in legal limbo after the governor's order to remove it was met with a lawsuit. After multiple protests, the statue has been covered in multicolor spray paint with phrases like ""Black Lives Matter"" and ""Stop White Supremacy."" Earlier this month, Gov. Ralph Northam announced he would remove",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613213204-lgbtq-poc-pride-richmond-trnd-story-body.jpg,
h_99584c504b35aff3292ca3e0912a4640,article,article_F5E70A40-8439-2351-8590-AE3C2AA4A4D4,https://www.cnn.com/2020/06/13/us/florida-hallandale-beach-swat-resignations/index.html,2020-06-13T16:39:48Z,2020-06-13T23:06:00Z,2020-06-13T23:06:00Z,/2020/06/13/us/florida-hallandale-beach-swat-resignations,cnn,,"By Chandler Thornton, CNN","10 SWAT members in South Florida resign from unit, saying they feel unsafely restrained by politics","Ten South Florida police officers have resigned from their city's SWAT unit amid concerns about safety, including their feeling that they're ""restrained by the politicalization of our tactics,"" according to documents obtained by CNN. The officers sent a letter, dated Tuesday, to Hallandale Beach Police Chief Sonia Quinones, saying they were ""minimally equipped, under trained and often times restrained by the politicization of our tactics to the extent of placing the safety of dogs over the safety of the team members."" The officers also said they were displeased after the command staff took a knee with activists and others during",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613122439-hallandale-police-department-story-body.jpg,
h_b2aff286460769754b1bf32d186b155c,article,article_8A1F0ED5-6534-138B-DFFD-A99A0F729D87,https://www.cnn.com/2020/06/13/politics/melania-trump-racism-coronavirus-protest-lady-bird-johnson/index.html,2020-06-13T14:11:19Z,2020-06-13T22:36:22Z,2020-06-13T22:36:22Z,/2020/06/13/politics/melania-trump-racism-coronavirus-protest-lady-bird-johnson,cnn,,"By Kate Bennett, CNN",Revisiting Lady Bird Johnson's whistle-stop tour and what Melania Trump isn't using the first lady's office for,"When a country is hurting at its core, or missteps made or when messages have fallen through, that's traditionally when the first lady steps in. Often considered to be the more human side of a presidential administration, the East Wing, emboldened by a first lady's global platform, has been utilized for decades to help shore up a West Wing strategy, or put a continuation on a policy, or even heal temperaments and rifts, at times caused by the President. Yet as the summer of 2020 gets off to a historically chaotic start, Melania Trump has maintained her normal routine of",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200612145533-barbara-bush-holding-baby-story-body.jpg,
h_594db1269d90b0559e2e4fc839020840,article,article_6BC2BBBD-B5DB-2E49-1274-AF52E0C5248A,https://www.cnn.com/2020/06/13/opinions/police-camden-minneapolis-george-floyd-milgram/index.html,2020-06-13T22:12:38Z,2020-06-13T22:12:38Z,2020-06-13T22:12:38Z,/2020/06/13/opinions/police-camden-minneapolis-george-floyd-milgram,cnn,,Opinion by Anne Milgram,How a new kind of policing saved America's most dangerous city,"In the wake of the tragic murder of George Floyd, the City Council in Minneapolis announced that it will disband its police department. The decision aims to reverse the unacceptable status quo, and face the reality of decades of failed attempts to advance police reform. And so, to eradicate the systemic racism that is woven into the fabric of our criminal justice system, the City of Minneapolis is pursuing a new model of policing. This is a bold and risky decision. But in some ways, they have no other choice: the system we have today is broken, puts lives at",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200129184924-anne-milgram-acfc-1-29-story-body.jpg,
h_6f2f6cab81410556a7ce92236224906c,video,video_2460CC10-4B98-5451-3FCB-AF5395C39AC1,https://www.cnn.com/videos/us/2020/06/13/seattle-protests-simon-sot-nr-vpx.cnn,2020-06-13T20:52:31Z,2020-06-13T20:52:31Z,2020-06-13T20:52:31Z,/videos/us/2020/06/13/seattle-protests-simon-sot-nr-vpx.cnn,cnn,,,See the Seattle area overtaken by protesters,CNN's Dan Simon reports from Seattle where part of the city has been overtaken by protesters. Police vacated a downtown precinct during protests over the police killing of George Floyd in Minneapolis.,us,US,https://cdn.cnn.com/cnnnext/dam/assets/200613163919-seattle-protests-simon-vpx-story-body.jpg,
h_f4cab1eae6a01c665ca4e769f0d98367,article,article_8ED1084B-C8A9-1981-C51F-904BB8CE98E8,https://www.cnn.com/2020/06/08/us/fredericksburg-slave-auction-block-removal-trnd/index.html,2020-06-08T15:30:12Z,2020-06-13T20:07:11Z,2020-06-13T20:07:11Z,/2020/06/08/us/fredericksburg-slave-auction-block-removal-trnd,cnn,,"By Ellen Kobe, CNN",A Virginia city finally removed its 800-pound slave auction block after years of deliberation,"The city of Fredericksburg, Virginia, has removed an auction block marking the spot where African Americans were once displayed and sold as slaves. The 800-pound slave auction block was removed from a downtown corner Friday morning after nearly two years of deliberation among City Council, months of legal action that threatened to keep the stone in place, and weeks of postponement due to the state's coronavirus restrictions. ""The institution of slavery was central to the community prior to the Civil War,"" said John Hennessy, chief historian of Fredericksburg and Spotsylvania National Military Park. ""The trauma involved in that passed through",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200607163039-01-fredericksburg-slave-auction-block-removal-story-body.jpg,
h_6138dc42502ffe35ccdbb3ff7d452d61,gallery,gallery_1496B3C6-83E9-A209-E2FF-8A61827B3BED,https://www.cnn.com/2020/06/06/world/gallery/intl-george-floyd-protests/index.html,2020-06-06T16:54:13Z,2020-06-13T19:22:57Z,2020-06-13T19:22:57Z,/2020/06/06/world/gallery/intl-george-floyd-protests,cnn,,,Protests across the globe after George Floyd's death,"French police clash with protesters during a Black Lives Matter protest in Paris on Saturday, June 13. Black Lives Matter supporters gather in Trafalgar Square in central London on June 13. People demonstrate against racism during a protest on June 13 in Lausanne, Switzerland. Protesters throw a statue of Edward Colston into Bristol Harbor in Bristol, England, on June 7. Colston was a 17th century slave trader. Police clash with protesters during a Black Lives Matter protest rally in Westminster, London on Sunday, June 7. A protester wearing a mask holds a cross with the name of George Floyd during",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200613142139-07-protests-0613-paris-story-body.jpg,
h_0383e2bbd97af949d1e1acac3cbad1ab,article,article_63341D6B-29DA-DB8F-EC28-99E79DAC1D3C,https://www.cnn.com/2020/06/13/us/why-police-rally-around-each-other-trnd/index.html,2020-06-13T17:23:11Z,2020-06-13T17:23:11Z,2020-06-13T17:23:11Z,/2020/06/13/us/why-police-rally-around-each-other-trnd,cnn,,"By Harmeet Kaur, CNN",Why some police officers rally around their colleagues -- even when they're accused of committing crimes,"The two scenes played out in recent days in a strikingly similar fashion. Outside a courthouse in Buffalo, New York, police officers and others gathered last Saturday to applaud and cheer for Officers Aaron Torgalski and Robert McCabe, who were suspended and charged with assault after a video appeared to show them pushing a 75-year-old man during a protest over police brutality. The officers have pleaded not guilty. Then on Monday, another crowd of officers assembled outside a police union headquarters in Philadelphia, whistling and cheering to support Staff Inspector Joseph Bologna, who faces assault charges after allegedly striking a",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200611150257-buffalo-police-supporters-0606-story-body.jpg,
h_bfee43ab345b97975ed062bb4a1af36a,article,article_FC171B7D-3F27-95B0-6632-AB666FC9E489,https://www.cnn.com/2020/06/13/politics/us-election-trump-juneteenth-rally-tulsa/index.html,2020-06-13T13:08:51Z,2020-06-13T17:17:45Z,2020-06-13T17:17:45Z,/2020/06/13/politics/us-election-trump-juneteenth-rally-tulsa,cnn,,"Analysis By Maeve Reston, CNN",Trump makes a rare retreat by rescheduling Juneteenth rally in Tulsa,"In a rare conciliatory gesture, President Donald Trump announced late Friday night that he is rescheduling a campaign rally that was slated to take place in Tulsa on Juneteenth, the day commemorating the end of slavery in the United States. The announcement of the rally sparked an uproar earlier this week because of Tulsa's history as the site of one of the worst incidents of racial violence in the nation's history: the 1921 massacre of hundreds of African Americans who were attacked by a white mob that looted and burned many black-owned businesses and homes in the Greenwood District, a",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200608171436-trump-stocks-0608-story-body.jpg,
h_e06a7328d4b73f94a30ca2a15e753348,article,article_E4E8802F-1B0C-64E9-F8AA-AA1122744BAC,https://www.cnn.com/2020/06/13/politics/reckoning-allentown-pennsylvania-race-2020-election/index.html,2020-06-13T14:39:07Z,2020-06-13T16:19:01Z,2020-06-13T16:19:01Z,/2020/06/13/politics/reckoning-allentown-pennsylvania-race-2020-election,cnn,"Allentown, Pennsylvania","Inara Verzemnieks, CNN",The Reckoning: Reinvention in the Rust Belt,"Before the coronavirus pandemic hit, Jose Rivera used to walk through the newly redeveloped blocks of central Allentown, Pennsylvania, feeling the weight of his college textbooks in his backpack, surrounded by soaring office towers and apartments with rooftop gardens where there had once been boarded-up storefronts. CNN explores major issues shaping the 2020 campaign. Click here for an interactive version of this story. He was a member of the Latin Kings who had spent more than half his life in and out of prison, until he was released last summer after a 13-year sentence for distribution and trafficking. In the",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611132140-04-reckoning-allentown-story-body.jpg,
h_19ed43b9b92a2921a526110d6020c27b,article,article_6D73D7ED-C65D-CA98-22C9-ABB921B00D83,https://www.cnn.com/2020/06/12/politics/donald-trump-tulsa-rally-juneteenth/index.html,2020-06-13T03:36:31Z,2020-06-13T15:48:30Z,2020-06-13T15:48:30Z,/2020/06/12/politics/donald-trump-tulsa-rally-juneteenth,cnn,Washington,"By Karl de Vries, CNN",Trump reschedules Tulsa rally 'out of respect' for Juneteenth,"President Donald Trump announced late Friday night that he is rescheduling a rally that was to be held on June 19 -- Juneteenth, the holiday commemorating the end of slavery in the United States -- ""out of respect for this holiday."" Trump's decision to hold his first campaign rally in months on the holiday was met with widespread criticism amid the national outcry following George Floyd's death at the hands of police officers and nationwide protests about police brutality and racial inequality. ""We had previously scheduled our #MAGA Rally in Tulsa, Oklahoma, for June 19th -- a big deal,"" Trump",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200609090312-donald-trump-0608-story-body.jpg,
